Country,MonYear,TradeType,Values
Trinidad & Tobago,3/1/2021,Trade Balance,-115
Trinidad & Tobago,3/1/2022,Trade Balance,-24
Trinidad & Tobago,5/1/2020,Trade Balance,-41
Trinidad & Tobago,5/1/2021,Trade Balance,-51
Trinidad & Tobago,5/1/2022,Trade Balance,-47
Trinidad & Tobago,11/1/2020,Trade Balance,-11
Trinidad & Tobago,11/1/2021,Trade Balance,-27
Trinidad & Tobago,11/1/2022,Trade Balance,-2854
Trinidad & Tobago,10/1/2020,Trade Balance,-10
Trinidad & Tobago,10/1/2021,Trade Balance,-189
Trinidad & Tobago,10/1/2022,Trade Balance,-31
Trinidad & Tobago,9/1/2020,Trade Balance,-69
Trinidad & Tobago,9/1/2021,Trade Balance,-80
Trinidad & Tobago,9/1/2022,Trade Balance,-58
Anguilla,4/1/2020,Trade Balance,-2
Anguilla,4/1/2021,Trade Balance,-1
Anguilla,4/1/2022,Trade Balance,-4
Anguilla,8/1/2020,Trade Balance,-8
Anguilla,8/1/2021,Trade Balance,-1
Anguilla,8/1/2022,Trade Balance,-9
Anguilla,12/1/2020,Trade Balance,-32
Anguilla,12/1/2021,Trade Balance,-9
Anguilla,12/1/2022,Trade Balance,0
Anguilla,2/1/2020,Trade Balance,0
Anguilla,2/1/2021,Trade Balance,-2
Anguilla,2/1/2022,Trade Balance,-1
Anguilla,1/1/2020,Trade Balance,-3
Anguilla,1/1/2021,Trade Balance,-3
Anguilla,1/1/2022,Trade Balance,-2
Anguilla,7/1/2020,Trade Balance,-3
Anguilla,7/1/2021,Trade Balance,-1
Anguilla,7/1/2022,Trade Balance,0
Anguilla,6/1/2020,Trade Balance,-1
Anguilla,6/1/2021,Trade Balance,-1
Anguilla,6/1/2022,Trade Balance,-2
Anguilla,3/1/2020,Trade Balance,-1
Anguilla,3/1/2021,Trade Balance,-2
Anguilla,3/1/2022,Trade Balance,-1
Anguilla,5/1/2020,Trade Balance,-3
Anguilla,5/1/2021,Trade Balance,-28
Anguilla,5/1/2022,Trade Balance,-1
Anguilla,11/1/2020,Trade Balance,0
Anguilla,11/1/2021,Trade Balance,-2
Anguilla,11/1/2022,Trade Balance,0
Anguilla,10/1/2020,Trade Balance,-1
Anguilla,10/1/2021,Trade Balance,-2
Anguilla,10/1/2022,Trade Balance,-1
Anguilla,9/1/2020,Trade Balance,-1
Anguilla,9/1/2021,Trade Balance,-4
Anguilla,9/1/2022,Trade Balance,0
Other Countries In America,4/1/2020,Trade Balance,-26879
Other Countries In America,4/1/2021,Trade Balance,-24297
Other Countries In America,4/1/2022,Trade Balance,-35968
Other Countries In America,8/1/2020,Trade Balance,-22820
Other Countries In America,8/1/2021,Trade Balance,-24548
Other Countries In America,8/1/2022,Trade Balance,-40996
Other Countries In America,12/1/2020,Trade Balance,-33069
Other Countries In America,12/1/2021,Trade Balance,-28323
Other Countries In America,12/1/2022,Trade Balance,-37931
Other Countries In America,2/1/2020,Trade Balance,-29091
Other Countries In America,2/1/2021,Trade Balance,-30652
Other Countries In America,2/1/2022,Trade Balance,-25285
Other Countries In America,1/1/2020,Trade Balance,-29935
Other Countries In America,1/1/2021,Trade Balance,-19976
Other Countries In America,1/1/2022,Trade Balance,-24530
Other Countries In America,7/1/2020,Trade Balance,-84917
Other Countries In America,7/1/2021,Trade Balance,-26480
Other Countries In America,7/1/2022,Trade Balance,-40731
Other Countries In America,6/1/2020,Trade Balance,-15341
Other Countries In America,6/1/2021,Trade Balance,-28692
Other Countries In America,6/1/2022,Trade Balance,-62285
Other Countries In America,3/1/2020,Trade Balance,-39133
Other Countries In America,3/1/2021,Trade Balance,-25103
Other Countries In America,3/1/2022,Trade Balance,-29530
Other Countries In America,5/1/2020,Trade Balance,-19064
Other Countries In America,5/1/2021,Trade Balance,-26278
Other Countries In America,5/1/2022,Trade Balance,-63491
Other Countries In America,11/1/2020,Trade Balance,-35781
Other Countries In America,11/1/2021,Trade Balance,-25305
Other Countries In America,11/1/2022,Trade Balance,-43918
Other Countries In America,10/1/2020,Trade Balance,-25052
Other Countries In America,10/1/2021,Trade Balance,-24972
Other Countries In America,10/1/2022,Trade Balance,-44771
Other Countries In America,9/1/2020,Trade Balance,-23355
Other Countries In America,9/1/2021,Trade Balance,-25131
Other Countries In America,9/1/2022,Trade Balance,-35101
Nauru,4/1/2020,Trade Balance,0
Nauru,4/1/2021,Trade Balance,0
Nauru,4/1/2022,Trade Balance,0
Nauru,8/1/2020,Trade Balance,0
Nauru,8/1/2021,Trade Balance,0
Nauru,8/1/2022,Trade Balance,0
Nauru,12/1/2020,Trade Balance,-48
Nauru,12/1/2021,Trade Balance,-5
Nauru,12/1/2022,Trade Balance,-14
Nauru,2/1/2020,Trade Balance,-94
Nauru,2/1/2021,Trade Balance,-15
Nauru,2/1/2022,Trade Balance,-20
Nauru,1/1/2020,Trade Balance,-4
Nauru,1/1/2021,Trade Balance,-14
Nauru,1/1/2022,Trade Balance,-10
Nauru,7/1/2020,Trade Balance,-71
Nauru,7/1/2021,Trade Balance,0
Nauru,7/1/2022,Trade Balance,0
Nauru,6/1/2020,Trade Balance,0
Nauru,6/1/2021,Trade Balance,-25
Nauru,6/1/2022,Trade Balance,-18
Nauru,3/1/2020,Trade Balance,-33
Nauru,3/1/2021,Trade Balance,-48
Nauru,3/1/2022,Trade Balance,-543
Nauru,5/1/2020,Trade Balance,0
Nauru,5/1/2021,Trade Balance,-50
Nauru,5/1/2022,Trade Balance,-262
Nauru,11/1/2020,Trade Balance,-7
Nauru,11/1/2021,Trade Balance,0
Nauru,11/1/2022,Trade Balance,0
Nauru,10/1/2020,Trade Balance,-11
Nauru,10/1/2021,Trade Balance,-1
Nauru,10/1/2022,Trade Balance,0
Nauru,9/1/2020,Trade Balance,0
Nauru,9/1/2021,Trade Balance,-2
Nauru,9/1/2022,Trade Balance,-8
Cocos,4/1/2020,Trade Balance,-4
Cocos,4/1/2021,Trade Balance,-37
Cocos,4/1/2022,Trade Balance,-1
Cocos,8/1/2020,Trade Balance,-2
Cocos,8/1/2021,Trade Balance,-7
Cocos,8/1/2022,Trade Balance,-7
Cocos,12/1/2020,Trade Balance,0
Cocos,12/1/2021,Trade Balance,-8
Cocos,12/1/2022,Trade Balance,-2
Cocos,2/1/2020,Trade Balance,0
Cocos,2/1/2021,Trade Balance,-3
Cocos,2/1/2022,Trade Balance,0
Cocos,1/1/2020,Trade Balance,-113
Cocos,1/1/2021,Trade Balance,-15
Cocos,1/1/2022,Trade Balance,-3
Cocos,7/1/2020,Trade Balance,-17
Cocos,7/1/2021,Trade Balance,-7
Cocos,7/1/2022,Trade Balance,-1
Cocos,6/1/2020,Trade Balance,-34
Cocos,6/1/2021,Trade Balance,-3
Cocos,6/1/2022,Trade Balance,0
Cocos,3/1/2020,Trade Balance,-1
Cocos,3/1/2021,Trade Balance,-26
Cocos,3/1/2022,Trade Balance,-14
Cocos,5/1/2020,Trade Balance,-39
Cocos,5/1/2021,Trade Balance,0
Cocos,5/1/2022,Trade Balance,0
Cocos,11/1/2020,Trade Balance,0
Cocos,11/1/2021,Trade Balance,-1
Cocos,11/1/2022,Trade Balance,0
Cocos,10/1/2020,Trade Balance,-1
Cocos,10/1/2021,Trade Balance,-3
Cocos,10/1/2022,Trade Balance,-2
Cocos,9/1/2020,Trade Balance,0
Cocos,9/1/2021,Trade Balance,-2
Cocos,9/1/2022,Trade Balance,0
French Southern Territories,4/1/2020,Trade Balance,-20
French Southern Territories,4/1/2021,Trade Balance,-118
French Southern Territories,4/1/2022,Trade Balance,-7
French Southern Territories,8/1/2020,Trade Balance,-354
French Southern Territories,8/1/2021,Trade Balance,0
French Southern Territories,8/1/2022,Trade Balance,-8
French Southern Territories,12/1/2020,Trade Balance,-2
French Southern Territories,12/1/2021,Trade Balance,-3
French Southern Territories,12/1/2022,Trade Balance,-46
French Southern Territories,2/1/2020,Trade Balance,0
French Southern Territories,2/1/2021,Trade Balance,-105
French Southern Territories,2/1/2022,Trade Balance,-32
French Southern Territories,1/1/2020,Trade Balance,0
French Southern Territories,1/1/2021,Trade Balance,-4
French Southern Territories,1/1/2022,Trade Balance,-258
French Southern Territories,7/1/2020,Trade Balance,-323
French Southern Territories,7/1/2021,Trade Balance,-2
French Southern Territories,7/1/2022,Trade Balance,-4
French Southern Territories,6/1/2020,Trade Balance,-37
French Southern Territories,6/1/2021,Trade Balance,-40
French Southern Territories,6/1/2022,Trade Balance,-1
French Southern Territories,3/1/2020,Trade Balance,0
French Southern Territories,3/1/2021,Trade Balance,-10
French Southern Territories,3/1/2022,Trade Balance,-9
French Southern Territories,5/1/2020,Trade Balance,0
French Southern Territories,5/1/2021,Trade Balance,0
French Southern Territories,5/1/2022,Trade Balance,-83
French Southern Territories,11/1/2020,Trade Balance,-5
French Southern Territories,11/1/2021,Trade Balance,-22
French Southern Territories,11/1/2022,Trade Balance,-99
French Southern Territories,10/1/2020,Trade Balance,-377
French Southern Territories,10/1/2021,Trade Balance,-7
French Southern Territories,10/1/2022,Trade Balance,-115
French Southern Territories,9/1/2020,Trade Balance,-122
French Southern Territories,9/1/2021,Trade Balance,0
French Southern Territories,9/1/2022,Trade Balance,-242
Norfolk Island,4/1/2020,Trade Balance,0
Norfolk Island,4/1/2021,Trade Balance,-21
Norfolk Island,4/1/2022,Trade Balance,-57
Norfolk Island,8/1/2020,Trade Balance,-18
Norfolk Island,8/1/2021,Trade Balance,-1
Norfolk Island,8/1/2022,Trade Balance,-101
Norfolk Island,12/1/2020,Trade Balance,0
Norfolk Island,12/1/2021,Trade Balance,0
Norfolk Island,12/1/2022,Trade Balance,-1
Norfolk Island,2/1/2020,Trade Balance,-87
Norfolk Island,2/1/2021,Trade Balance,-16
Norfolk Island,2/1/2022,Trade Balance,-11
Norfolk Island,1/1/2020,Trade Balance,-89
Norfolk Island,1/1/2021,Trade Balance,0
Norfolk Island,1/1/2022,Trade Balance,-23
Norfolk Island,7/1/2020,Trade Balance,-12
Norfolk Island,7/1/2021,Trade Balance,0
Norfolk Island,7/1/2022,Trade Balance,0
Norfolk Island,6/1/2020,Trade Balance,-89
Norfolk Island,6/1/2021,Trade Balance,-3
Norfolk Island,6/1/2022,Trade Balance,-9
Norfolk Island,3/1/2020,Trade Balance,0
Norfolk Island,3/1/2021,Trade Balance,0
Norfolk Island,3/1/2022,Trade Balance,0
Norfolk Island,5/1/2020,Trade Balance,0
Norfolk Island,5/1/2021,Trade Balance,0
Norfolk Island,5/1/2022,Trade Balance,-70
Norfolk Island,11/1/2020,Trade Balance,0
Norfolk Island,11/1/2021,Trade Balance,0
Norfolk Island,11/1/2022,Trade Balance,0
Norfolk Island,10/1/2020,Trade Balance,0
Norfolk Island,10/1/2021,Trade Balance,0
Norfolk Island,10/1/2022,Trade Balance,0
Norfolk Island,9/1/2020,Trade Balance,0
Norfolk Island,9/1/2021,Trade Balance,0
Norfolk Island,9/1/2022,Trade Balance,0
Cook Islands,4/1/2020,Trade Balance,-1
Cook Islands,4/1/2021,Trade Balance,-1
Cook Islands,4/1/2022,Trade Balance,-17
Cook Islands,8/1/2020,Trade Balance,0
Cook Islands,8/1/2021,Trade Balance,-4
Cook Islands,8/1/2022,Trade Balance,0
Cook Islands,12/1/2020,Trade Balance,0
Cook Islands,12/1/2021,Trade Balance,0
Cook Islands,12/1/2022,Trade Balance,0
Cook Islands,2/1/2020,Trade Balance,-1
Cook Islands,2/1/2021,Trade Balance,0
Cook Islands,2/1/2022,Trade Balance,0
Cook Islands,1/1/2020,Trade Balance,-6
Cook Islands,1/1/2021,Trade Balance,0
Cook Islands,1/1/2022,Trade Balance,0
Cook Islands,7/1/2020,Trade Balance,-153
Cook Islands,7/1/2021,Trade Balance,-1
Cook Islands,7/1/2022,Trade Balance,0
Cook Islands,6/1/2020,Trade Balance,0
Cook Islands,6/1/2021,Trade Balance,-28
Cook Islands,6/1/2022,Trade Balance,-1
Cook Islands,3/1/2020,Trade Balance,-4
Cook Islands,3/1/2021,Trade Balance,0
Cook Islands,3/1/2022,Trade Balance,0
Cook Islands,5/1/2020,Trade Balance,0
Cook Islands,5/1/2021,Trade Balance,-3
Cook Islands,5/1/2022,Trade Balance,-83
Cook Islands,11/1/2020,Trade Balance,0
Cook Islands,11/1/2021,Trade Balance,-14
Cook Islands,11/1/2022,Trade Balance,0
Cook Islands,10/1/2020,Trade Balance,0
Cook Islands,10/1/2021,Trade Balance,-10
Cook Islands,10/1/2022,Trade Balance,0
Cook Islands,9/1/2020,Trade Balance,0
Cook Islands,9/1/2021,Trade Balance,-5
Cook Islands,9/1/2022,Trade Balance,-23
Kiribati,4/1/2020,Trade Balance,0
Kiribati,4/1/2021,Trade Balance,0
Kiribati,4/1/2022,Trade Balance,-1
Kiribati,8/1/2020,Trade Balance,-1
Kiribati,8/1/2021,Trade Balance,0
Kiribati,8/1/2022,Trade Balance,0
Kiribati,12/1/2020,Trade Balance,0
Kiribati,12/1/2021,Trade Balance,-1
Kiribati,12/1/2022,Trade Balance,0
Kiribati,2/1/2020,Trade Balance,0
Kiribati,2/1/2021,Trade Balance,0
Kiribati,2/1/2022,Trade Balance,0
Kiribati,1/1/2020,Trade Balance,0
Kiribati,1/1/2021,Trade Balance,-1
Kiribati,1/1/2022,Trade Balance,0
Kiribati,7/1/2020,Trade Balance,0
Kiribati,7/1/2021,Trade Balance,0
Kiribati,7/1/2022,Trade Balance,0
Kiribati,6/1/2020,Trade Balance,0
Kiribati,6/1/2021,Trade Balance,0
Kiribati,6/1/2022,Trade Balance,0
Kiribati,3/1/2020,Trade Balance,0
Kiribati,3/1/2021,Trade Balance,0
Kiribati,3/1/2022,Trade Balance,-1
Kiribati,5/1/2020,Trade Balance,0
Kiribati,5/1/2021,Trade Balance,0
Kiribati,5/1/2022,Trade Balance,-15
Kiribati,11/1/2020,Trade Balance,-1
Kiribati,11/1/2021,Trade Balance,0
Kiribati,11/1/2022,Trade Balance,-3
Kiribati,10/1/2020,Trade Balance,-1
Kiribati,10/1/2021,Trade Balance,0
Kiribati,10/1/2022,Trade Balance,0
Kiribati,9/1/2020,Trade Balance,0
Kiribati,9/1/2021,Trade Balance,0
Kiribati,9/1/2022,Trade Balance,0
Niue,4/1/2020,Trade Balance,0
Niue,4/1/2021,Trade Balance,-3
Niue,4/1/2022,Trade Balance,0
Niue,8/1/2020,Trade Balance,-1
Niue,8/1/2021,Trade Balance,0
Niue,8/1/2022,Trade Balance,0
Niue,12/1/2020,Trade Balance,0
Niue,12/1/2021,Trade Balance,-1
Niue,12/1/2022,Trade Balance,-80
Niue,2/1/2020,Trade Balance,0
Niue,2/1/2021,Trade Balance,0
Niue,2/1/2022,Trade Balance,-2
Niue,1/1/2020,Trade Balance,0
Niue,1/1/2021,Trade Balance,0
Niue,1/1/2022,Trade Balance,0
Niue,7/1/2020,Trade Balance,0
Niue,7/1/2021,Trade Balance,0
Niue,7/1/2022,Trade Balance,0
Niue,6/1/2020,Trade Balance,0
Niue,6/1/2021,Trade Balance,0
Niue,6/1/2022,Trade Balance,0
Niue,3/1/2020,Trade Balance,0
Niue,3/1/2021,Trade Balance,0
Niue,3/1/2022,Trade Balance,-2
Niue,5/1/2020,Trade Balance,0
Niue,5/1/2021,Trade Balance,0
Niue,5/1/2022,Trade Balance,0
Niue,11/1/2020,Trade Balance,-2
Niue,11/1/2021,Trade Balance,-2
Niue,11/1/2022,Trade Balance,0
Niue,10/1/2020,Trade Balance,0
Niue,10/1/2021,Trade Balance,-1
Niue,10/1/2022,Trade Balance,-1
Niue,9/1/2020,Trade Balance,0
Niue,9/1/2021,Trade Balance,-57
Niue,9/1/2022,Trade Balance,-3
Tuvalu,4/1/2020,Trade Balance,0
Tuvalu,4/1/2021,Trade Balance,0
Tuvalu,4/1/2022,Trade Balance,0
Tuvalu,8/1/2020,Trade Balance,0
Tuvalu,8/1/2021,Trade Balance,0
Tuvalu,8/1/2022,Trade Balance,0
Tuvalu,12/1/2020,Trade Balance,0
Tuvalu,12/1/2021,Trade Balance,0
Tuvalu,12/1/2022,Trade Balance,0
Tuvalu,2/1/2020,Trade Balance,0
Tuvalu,2/1/2021,Trade Balance,0
Tuvalu,2/1/2022,Trade Balance,0
Tuvalu,1/1/2020,Trade Balance,0
Tuvalu,1/1/2021,Trade Balance,0
Tuvalu,1/1/2022,Trade Balance,0
Tuvalu,7/1/2020,Trade Balance,-1
Tuvalu,7/1/2021,Trade Balance,-5
Tuvalu,7/1/2022,Trade Balance,0
Tuvalu,6/1/2020,Trade Balance,-29
Tuvalu,6/1/2021,Trade Balance,0
Tuvalu,6/1/2022,Trade Balance,0
Tuvalu,3/1/2020,Trade Balance,0
Tuvalu,3/1/2021,Trade Balance,0
Tuvalu,3/1/2022,Trade Balance,0
Tuvalu,5/1/2020,Trade Balance,0
Tuvalu,5/1/2021,Trade Balance,0
Tuvalu,5/1/2022,Trade Balance,0
Tuvalu,11/1/2020,Trade Balance,0
Tuvalu,11/1/2021,Trade Balance,0
Tuvalu,11/1/2022,Trade Balance,0
Tuvalu,10/1/2020,Trade Balance,0
Tuvalu,10/1/2021,Trade Balance,0
Tuvalu,10/1/2022,Trade Balance,-1
Tuvalu,9/1/2020,Trade Balance,0
Tuvalu,9/1/2021,Trade Balance,0
Tuvalu,9/1/2022,Trade Balance,0
Wallis & Fatuna Islands,4/1/2020,Trade Balance,0
Wallis & Fatuna Islands,4/1/2021,Trade Balance,0
Wallis & Fatuna Islands,4/1/2022,Trade Balance,0
Wallis & Fatuna Islands,8/1/2020,Trade Balance,0
Wallis & Fatuna Islands,8/1/2021,Trade Balance,0
Wallis & Fatuna Islands,8/1/2022,Trade Balance,0
Wallis & Fatuna Islands,12/1/2020,Trade Balance,-94
Wallis & Fatuna Islands,12/1/2021,Trade Balance,0
Wallis & Fatuna Islands,12/1/2022,Trade Balance,0
Wallis & Fatuna Islands,2/1/2020,Trade Balance,0
Wallis & Fatuna Islands,2/1/2021,Trade Balance,-21
Wallis & Fatuna Islands,2/1/2022,Trade Balance,0
Wallis & Fatuna Islands,1/1/2020,Trade Balance,-8
Wallis & Fatuna Islands,1/1/2021,Trade Balance,-3
Wallis & Fatuna Islands,1/1/2022,Trade Balance,-178
Wallis & Fatuna Islands,7/1/2020,Trade Balance,0
Wallis & Fatuna Islands,7/1/2021,Trade Balance,0
Wallis & Fatuna Islands,7/1/2022,Trade Balance,0
Wallis & Fatuna Islands,6/1/2020,Trade Balance,0
Wallis & Fatuna Islands,6/1/2021,Trade Balance,-1
Wallis & Fatuna Islands,6/1/2022,Trade Balance,0
Wallis & Fatuna Islands,3/1/2020,Trade Balance,0
Wallis & Fatuna Islands,3/1/2021,Trade Balance,0
Wallis & Fatuna Islands,3/1/2022,Trade Balance,0
Wallis & Fatuna Islands,5/1/2020,Trade Balance,0
Wallis & Fatuna Islands,5/1/2021,Trade Balance,0
Wallis & Fatuna Islands,5/1/2022,Trade Balance,-1
Wallis & Fatuna Islands,11/1/2020,Trade Balance,-55
Wallis & Fatuna Islands,11/1/2021,Trade Balance,0
Wallis & Fatuna Islands,11/1/2022,Trade Balance,0
Wallis & Fatuna Islands,10/1/2020,Trade Balance,0
Wallis & Fatuna Islands,10/1/2021,Trade Balance,0
Wallis & Fatuna Islands,10/1/2022,Trade Balance,0
Wallis & Fatuna Islands,9/1/2020,Trade Balance,0
Wallis & Fatuna Islands,9/1/2021,Trade Balance,-3
Wallis & Fatuna Islands,9/1/2022,Trade Balance,0
Micronesia,4/1/2020,Trade Balance,0
Micronesia,4/1/2021,Trade Balance,-1
Micronesia,4/1/2022,Trade Balance,-9
Micronesia,8/1/2020,Trade Balance,0
Micronesia,8/1/2021,Trade Balance,-2
Micronesia,8/1/2022,Trade Balance,-10
Micronesia,12/1/2020,Trade Balance,0
Micronesia,12/1/2021,Trade Balance,-12
Micronesia,12/1/2022,Trade Balance,-29
Micronesia,2/1/2020,Trade Balance,-2
Micronesia,2/1/2021,Trade Balance,-54
Micronesia,2/1/2022,Trade Balance,-19
Micronesia,1/1/2020,Trade Balance,0
Micronesia,1/1/2021,Trade Balance,-32
Micronesia,1/1/2022,Trade Balance,-3
Micronesia,7/1/2020,Trade Balance,0
Micronesia,7/1/2021,Trade Balance,-1
Micronesia,7/1/2022,Trade Balance,-8
Micronesia,6/1/2020,Trade Balance,0
Micronesia,6/1/2021,Trade Balance,-9
Micronesia,6/1/2022,Trade Balance,-22
Micronesia,3/1/2020,Trade Balance,-1
Micronesia,3/1/2021,Trade Balance,-1
Micronesia,3/1/2022,Trade Balance,-3
Micronesia,5/1/2020,Trade Balance,-2
Micronesia,5/1/2021,Trade Balance,-31
Micronesia,5/1/2022,Trade Balance,-20
Micronesia,11/1/2020,Trade Balance,0
Micronesia,11/1/2021,Trade Balance,-3
Micronesia,11/1/2022,Trade Balance,-8
Micronesia,10/1/2020,Trade Balance,-2
Micronesia,10/1/2021,Trade Balance,-8
Micronesia,10/1/2022,Trade Balance,-5
Micronesia,9/1/2020,Trade Balance,-35
Micronesia,9/1/2021,Trade Balance,0
Micronesia,9/1/2022,Trade Balance,-10
Palau,4/1/2020,Trade Balance,0
Palau,4/1/2021,Trade Balance,-1
Palau,4/1/2022,Trade Balance,0
Palau,8/1/2020,Trade Balance,-1
Palau,8/1/2021,Trade Balance,0
Palau,8/1/2022,Trade Balance,-6
Palau,12/1/2020,Trade Balance,0
Palau,12/1/2021,Trade Balance,-65
Palau,12/1/2022,Trade Balance,-1
Palau,2/1/2020,Trade Balance,-1
Palau,2/1/2021,Trade Balance,0
Palau,2/1/2022,Trade Balance,0
Palau,1/1/2020,Trade Balance,0
Palau,1/1/2021,Trade Balance,0
Palau,1/1/2022,Trade Balance,0
Palau,7/1/2020,Trade Balance,0
Palau,7/1/2021,Trade Balance,0
Palau,7/1/2022,Trade Balance,0
Palau,6/1/2020,Trade Balance,0
Palau,6/1/2021,Trade Balance,0
Palau,6/1/2022,Trade Balance,0
Palau,3/1/2020,Trade Balance,0
Palau,3/1/2021,Trade Balance,0
Palau,3/1/2022,Trade Balance,-137
Palau,5/1/2020,Trade Balance,0
Palau,5/1/2021,Trade Balance,0
Palau,5/1/2022,Trade Balance,0
Palau,11/1/2020,Trade Balance,0
Palau,11/1/2021,Trade Balance,0
Palau,11/1/2022,Trade Balance,0
Palau,10/1/2020,Trade Balance,0
Palau,10/1/2021,Trade Balance,0
Palau,10/1/2022,Trade Balance,0
Palau,9/1/2020,Trade Balance,-1
Palau,9/1/2021,Trade Balance,0
Palau,9/1/2022,Trade Balance,0
South Sudan,4/1/2020,Trade Balance,0
South Sudan,4/1/2021,Trade Balance,0
South Sudan,4/1/2022,Trade Balance,0
South Sudan,8/1/2020,Trade Balance,0
South Sudan,8/1/2021,Trade Balance,-23336
South Sudan,8/1/2022,Trade Balance,0
South Sudan,12/1/2020,Trade Balance,0
South Sudan,12/1/2021,Trade Balance,-18161
South Sudan,12/1/2022,Trade Balance,-33107
South Sudan,2/1/2020,Trade Balance,0
South Sudan,2/1/2021,Trade Balance,0
South Sudan,2/1/2022,Trade Balance,0
South Sudan,1/1/2020,Trade Balance,-1443
South Sudan,1/1/2021,Trade Balance,0
South Sudan,1/1/2022,Trade Balance,0
South Sudan,7/1/2020,Trade Balance,0
South Sudan,7/1/2021,Trade Balance,0
South Sudan,7/1/2022,Trade Balance,-12
South Sudan,6/1/2020,Trade Balance,0
South Sudan,6/1/2021,Trade Balance,-1019
South Sudan,6/1/2022,Trade Balance,-16751
South Sudan,3/1/2020,Trade Balance,0
South Sudan,3/1/2021,Trade Balance,0
South Sudan,3/1/2022,Trade Balance,0
South Sudan,5/1/2020,Trade Balance,0
South Sudan,5/1/2021,Trade Balance,0
South Sudan,5/1/2022,Trade Balance,0
South Sudan,11/1/2020,Trade Balance,-88
South Sudan,11/1/2021,Trade Balance,0
South Sudan,11/1/2022,Trade Balance,-27952
South Sudan,10/1/2020,Trade Balance,0
South Sudan,10/1/2021,Trade Balance,-52394
South Sudan,10/1/2022,Trade Balance,0
South Sudan,9/1/2020,Trade Balance,0
South Sudan,9/1/2021,Trade Balance,-20088
South Sudan,9/1/2022,Trade Balance,-14777
Commonwealth Of Independent States,4/1/2020,Trade Balance,-99266
Commonwealth Of Independent States,4/1/2021,Trade Balance,-329976
Commonwealth Of Independent States,4/1/2022,Trade Balance,-250158
Commonwealth Of Independent States,8/1/2020,Trade Balance,-111769
Commonwealth Of Independent States,8/1/2021,Trade Balance,-251962
Commonwealth Of Independent States,8/1/2022,Trade Balance,-170747
Commonwealth Of Independent States,12/1/2020,Trade Balance,-334499
Commonwealth Of Independent States,12/1/2021,Trade Balance,-1284255
Commonwealth Of Independent States,12/1/2022,Trade Balance,-559381
Commonwealth Of Independent States,2/1/2020,Trade Balance,-152797
Commonwealth Of Independent States,2/1/2021,Trade Balance,-249138
Commonwealth Of Independent States,2/1/2022,Trade Balance,-602562
Commonwealth Of Independent States,1/1/2020,Trade Balance,-354678
Commonwealth Of Independent States,1/1/2021,Trade Balance,-255076
